Claim_ID,Contact_ID,Customer_ID,State,Region,Reserve_Amount,Loss_Date,Reported_Date,First_Contact_Date,Closed_Date,Days_To_First_Contact,Cycle_Time_Days,Inbound_Calls,Avg_Hold_Time_,Transfer_Count,Documentation_Error,Escalated,Claim_Complexity,Adjuster_ID,Adjuster_Level,Team,Quality_Score,Customer_Satisfaction_Score
CLM-2025-01360,CNT-101360,CUST-51605,AZ,Southwest,"$6,884.78 ",7/10/2025,7/12/2025,7/12/2025,7/25/2025,0,13,4,4.22,1,No,No,Low,ADJ-1062,Standard,Team Delta,95.9,6.1
CLM-2025-01361,CNT-101361,CUST-55971,GA,Southeast,"$32,326.08 ",9/29/2025,10/3/2025,10/4/2025,11/30/2025,1,58,6,3.19,0,No,No,Medium,ADJ-1047,Senior,Team Team West,93.1,8
CLM-2025-01362,CNT-101362,CUST-91620,CA,West,"$6,521.67 ",11/5/2025,11/8/2025,11/13/2025,12/1/2025,5,23,6,3.09,0,Yes,Yes,Low,ADJ-1054,Senior,Team Echo,77.8,5.8
CLM-2025-01297,CNT-101363,CUST-13600,TX,South Central,"$17,218.88 ",9/8/2025,9/9/2025,9/12/2025,10/26/2025,3,47,6,4.04,3,No,No,High,ADJ-1059,Standard,Team Team Alpha,93,5.6
CLM-2025-01364,CNT-101364,CUST-26106,WA,West,"$6,042.96 ",5/5/2025,5/7/2025,5/9/2025,6/5/2025,2,29,3,2.20,0,No,No,Medium,ADJ-1051,Standard,Team Delta,100,6
CLM-2025-01365,CNT-101365,CUST-31708,OR,West,"$1,122.76 ",9/7/2025,9/10/2025,9/12/2025,9/27/2025,2,17,3,2.77,0,Yes,No,Low,ADJ-1040,Specialist,Team Team West,89,7.3
CLM-2025-01230,CNT-101366,UNKNOWN,CA,West,"$7,116.99 ",4/28/2025,4/29/2025,4/29/2025,5/20/2025,0,21,2,3.12,0,No,No,Medium,ADJ-1033,Standard,Team SouthTeam West,,6
CLM-2025-01367,CNT-101367,CUST-28086,WA,West,"$47,483.90 ",4/5/2025,4/5/2025,4/5/2025,6/6/2025,0,62,7,4.19,0,No,No,High,ADJ-1063,Senior,Team Echo,91,6.6
CLM-2025-01368,CNT-101368,CUST-26870,IL,Midwest,$783.11 ,8/26/2025,8/26/2025,8/28/2025,9/22/2025,2,27,5,3.64,0,No,No,High,ADJ-1080,Senior,Team Team Alpha,100,5.8
CLM-2025-01369,CNT-101369,CUST-92096,TX,South Central,"$2,381.44 ",11/15/2025,11/16/2025,11/21/2025,12/4/2025,5,30,7,6.87,1,No,No,Medium,ADJ-1004,Senior,Team SouthTeam West,89.2,3.3
CLM-2025-01370,CNT-101370,CUST-25568,CA,West,"$6,718.69 ",,3/9/2025,3/10/2025,4/4/2025,1,26,5,5.06,0,No,No,Low,ADJ-1007,Senior,Team Team Central,89.2,6.3
CLM-2025-01371,CNT-101371,CUST-74300,UT,Mountain,"$8,291.04 ",12/31/2025,1/2/2026,1/5/2026,2/27/2026,3,56,5,4.54,0,No,Yes,High,ADJ-1028,Standard,Team Echo,80,5.2
CLM-2025-00606,CNT-101372,CUST-10348,FL,Southeast,"$3,323.26 ",2/6/2025,2/7/2025,2/8/2025,3/7/2025,1,28,4,3.23,1,No,No,Medium,ADJ-1042,Standard,Team Team West,93.8,7.5
CLM-2025-01373,CNT-101373,CUST-10054,TX,South Central,$984.27 ,11/5/2025,11/8/2025,11/11/2025,11/20/2025,3,12,7,4.21,0,No,No,Low,ADJ-1011,Standard,Team Delta,91.7,6.5
CLM-2025-01374,CNT-101374,CUST-68642,OR,West,"$1,214.74 ",2/19/2025,2/22/2025,2/23/2025,3/6/2025,1,12,2,2.61,0,No,No,Medium,ADJ-1049,Specialist,Team Team West,89,6.9
CLM-2025-01375,CNT-101375,CUST-21856,CO,Mountain,"$3,701.62 ",8/21/2025,8/23/2025,8/25/2025,9/16/2025,2,24,4,2.67,0,No,No,Medium,ADJ-1011,Standard,Team Delta,97.3,8.4
CLM-2025-01376,CNT-101376,CUST-46478,WA,West,$548.16 ,7/28/2025,7/31/2025,8/2/2025,8/16/2025,2,16,3,3.79,0,No,No,Medium,ADJ-1021,Standard,Team Team West,90.5,7.2
CLM-2025-01377,CNT-101377,CUST-63308,FL,Southeast,"$8,995.57 ",1/6/2025,1/11/2025,1/12/2025,2/19/2025,1,39,4,2.17,0,No,No,Low,ADJ-1015,Senior,Team Beta,96.8,7.7
CLM-2025-01378,CNT-101378,CUST-59191,UT,Mountain,"$1,313.01 ",12/30/2025,1/3/2026,1/3/2026,1/25/2026,0,22,1,0.82,0,No,No,Medium,ADJ-1034,Senior,Team Delta,94.4,7.3
CLM-2025-01379,CNT-101379,CUST-25300,OR,West,"$4,412.66 ",5/8/2025,5/8/2025,5/10/2025,6/3/2025,4,26,3,2.59,0,,No,Low,ADJ-1080,Standard,,94.6,6.3
CLM-2025-01380,CNT-101380,CUST-81650,WA,West,($790.46),5/17/2025,5/17/2025,5/17/2025,6/3/2025,0,17,3,0.97,0,No,Yes,Low,ADJ-1039,Specialist,Team Team Central,93.8,6.9
CLM-2025-01381,CNT-101381,CUST-74307,FL,Southeast,"$1,256.50 ",6/27/2025,6/28/2025,6/28/2025,7/18/2025,0,20,1,2.47,0,Yes,No,Medium,ADJ-1017,Standard,Team Echo,84.3,6.8
CLM-2025-01382,CNT-101382,CUST-99022,UT,Mountain,"$2,810.60 ",N/A,11/24/2025,11/26/2025,12/19/2025,N/A,25,4,3.24,0,No,No,Medium,ADJ-1033,Senior,Team Gamma,87.4,6.3
CLM-2025-01383,CNT-101383,CUST-11489,FL,Southeast,"$4,233.45 ",5/10/2025,5/14/2025,5/14/2025,6/3/2025,0,20,5,1.93,0,No,No,Low,ADJ-1028,Standard,Team Gamma,95.6,8.7
CLM-2025-01384,CNT-101384,CUST-81538,NM,Southwest,"$1,213.01 ",3/31/2025,4/1/2025,4/3/2025,4/30/2025,2,29,5,3.83,2,,No,High,ADJ-1069,Standard,Team Gamma,94.1,N/A
CLM-2025-01385,CNT-101385,CUST-62223,IL,Midwest,"$2,176.89 ",12/29/2025,12/29/2025,1/1/2026,1/15/2026,3,17,2,3.60,2,No,No,Medium,ADJ-1052,Senior,Team Team Alpha,91.3,6.1
CLM-2025-01386,CNT-101386,CUST-55171,OR,West,$931.08 ,11/11/2025,11/12/2025,11/15/2025,12/4/2025,3,12,3,N/A,0,No,No,Medium,ADJ-1018,Senior,Team Gamma,,6.4
CLM-2025-01387,CNT-101387,CUST-86561,TX,South Central,"$6,323.23 ",13/32/2025,5/22/2025,5/23/2025,6/20/2025,1,29,6,7.03,1,No,No,High,ADJ-1013,Standard,Team Team Central,91.3,6.2
CLM-2025-01388,CNT-101388,CUST-31982,FL,Southeast,"$2,111.59 ",8/21/2025,8/24/2025,8/25/2025,9/7/2025,1,14,2,2.69,1,No,No,Moderate,ADJ-1068,Senior,Team Team Central,91.2,7.1
CLM-2025-01389,CNT-101389,CUST-46349,CA,West,"$4,174.31 ",12/6/2025,12/8/2025,12/11/2025,1/24/2026,3,47,7,5.75,2,No,Yes,High,ADJ-1047,Senior,Team Echo,80.4,4.5
CLM-2025-01390,CNT-101390,CUST-23988,AR,Southwest,"$7,169.49 ",5/23/2025,5/26/2025,5/26/2025,7/2/2025,0,37,6,3.74,2,No,No,High,ADJ-1055,Standard,Team Gamma,95.9,7
CLM-2025-01391,CNT-101391,CUST-77269,TX,South Central,"$1,465.04 ",6/13/2025,6/15/2025,6/18/2025,7/5/2025,3,20,2,3.53,0,No,No,Medium,ADJ-1034,Senior,Team Beta,95.1,5.5
CLM-2025-01392,CNT-101392,CUST-40825,CA,West,"$3,621.76 ",2/13/2025,2/14/2025,2/16/2025,3/25/2025,2,39,6,4.92,1,No,Yes,High,ADJ-1069,Standard,Team SouthTeam West,82,4.5
CLM-2025-01393,CNT-101393,CUST-13392,WA,West,$775.30 ,12/22/2025,12/24/2025,12/26/2025,1/14/2026,2,,3,4.55,1,No,No,High,ADJ-1033,Senior,Team SouthTeam West,96,5.7
CLM-2025-01394,CNT-101394,CUST-40562,AZ,Southwest,"$2,215.89 ",,6/26/2025,6/26/2025,7/17/2025,0,21,3,2.54,0,No,Yes,Low,ADJ-1004,Specialist,Team Gamma,,7.6
CLM-2025-01395,CNT-101395,CUST-95122,CA,West,"$1,175.22 ",5/29/2025,5/29/2025,6/1/2025,6/19/2025,10,21,5,4.19,2,No,No,High,ADJ-1075,Senior,Team Echo,87.7,5.9
CLM-2025-00221,CNT-100221,CUST-51556,CO,Mountain,"$4,555.87 ",7/29/2025,7/29/2025,7/30/2025,8/21/2025,1,23,4,2.70,0,No,No,Low,ADJ-1010,Senior,Team Team Central,92.4,7.1
CLM-2025-01397,CNT-101397,CUST-79474,CO,Mountain,"$1,707.03 ",13/32/2025,12/25/2025,12/27/2025,1/15/2026,2,21,4,3.50,0,Yes,No,Medium,ADJ-1023,Senior,Team Beta,86.3,6.4
CLM-2025-01398,CNT-101398,CUST-90659,TX,South Central,"$1,071.67 ",4/15/2025,N/A,4/19/2025,4/23/2025,1,5,3,5.24,0,No,No,Low,ADJ-1004,Trainee,Team Beta,99.8,7.1
CLM-2025-01399,CNT-101399,CUST-81130,NM,Southwest,"$1,203.00 ",5/10/2025,5/11/2025,5/12/2025,5/14/2025,1,3,4,,0,No,No,Low,ADJ-1008,Standard,Team Gamma,92.7,8.3
CLM-2025-01400,CNT-101400,CUST-67741,CA,West,"$3,758.11 ",4/6/2025,4/8/2025,4/10/2025,4/25/2025,2,17,3,4.45,2,No,No,Medium,ADJ-1074,Standard,Team Echo,92.7,N/A
CLM-2025-01401,CNT-101401,CUST-90841,IL,Midwest,"$8,010.98 ",11/27/2025,11/27/2025,11/29/2025,12/21/2025,2,24,5,3.11,1,No,Yes,Low,ADJ-1044,Senior,Team Echo,86.5,6.6
CLM-2025-01402,CNT-101402,CUST-36943,GA,Southeast,$582.08 ,3/27/2025,3/29/2025,3/30/2025,3/30/2025,1,1,2,1.10,0,No,No,Low,ADJ-1079,Standard,Team Gamma,94,6.4
CLM-2025-01403,CNT-101403,CUST-36787,CO,Mountain,"$4,952.18 ",8/21/2025,8/21/2025,8/23/2025,9/22/2025,2,32,3,2.50,1,No,No,High,ADJ-1027,Specialist,Team Gamma,94.8,6.3
CLM-2025-01404,CNT-101404,CUST-43397,CO,Mountain,"$1,974.48 ",7/26/2025,7/29/2025,7/29/2025,8/1/2025,0,3,1,1.80,1,No,,Medium,ADJ-1062,Senior,Team Team Central,97.4,8.6
CLM-2025-01405,CNT-101405,CUST-63810,AZ,Southwest,"$5,412.60 ",4/19/2025,4/19/2025,4/20/2025,5/10/2025,,21,3,2.73,0,No,No,Medium,ADJ-1076,Standard,Team Echo,87.1,7.6
CLM-2025-01406,CNT-101406,CUST-32722,TX,South Central,"$9,744.54 ",12/25/2025,12/25/2025,12/28/2025,2/2/2026,3,39,6,4.20,0,No,No,Low,ADJ-1041,Standard,Team Team Alpha,85.7,6.4
CLM-2025-01397,CNT-101397,CUST-79474,CO,Mountain,"$1,707.03 ",13/32/2025,12/25/2025,12/27/2025,1/15/2026,2,21,4,3.50,0,Yes,No,Medium,ADJ-1023,Senior,Team Beta,86.3,6.4
CLM-2025-01408,CNT-101408,CUST-38108,WA,West,"$15,107.12 ",10/7/2025,10/7/2025,10/9/2025,,2,33,5,3.57,1,No,No,Medium,ADJ-1016,Trainee,Team SouthTeam West,100,6
CLM-2025-01409,CNT-101409,CUST-65323,TX,South Central,"$1,035.72 ",5/2/2025,5/4/2025,5/4/2025,5/17/2025,0,,4,5.78,1,No,Yes,Medium,ADJ-1027,Senior,Team Team Alpha,92,7.1
CLM-2025-01410,CNT-101410,CUST-22377,AZ,Southwest,"$4,012.20 ",1/26/2025,1/26/2025,1/26/2025,2/12/2025,N/A,17,3,1.98,1,No,No,Low,ADJ-1076,Specialist,Team Echo,98.1,9.3
CLM-2025-01411,CNT-101411,CUST-53811,TX,South Central,"$1,002.53 ",10/19/2025,10/22/2025,10/24/2025,11/14/2025,2,23,5,,4,No,No,High,ADJ-1018,Standard,Team Team Alpha,95.5,5.6
CLM-2025-01412,CNT-101412,CUST-72884,WA,West,"$1,560.36 ",7/3/2025,7/4/2025,7/5/2025,,1,24,4,2.24,1,No,No,Medium,ADJ-1054,Standard,Team Team West,95.2,8.4
CLM-2025-01413,CNT-101413,CUST-94096,TX,South Central,"$3,860.18 ",6/5/2025,6/5/2025,6/7/2025,6/29/2025,2,24,5,3.11,2,No,No,Medium,ADJ-1019,Senior,Team SouthTeam West,98,7.1
CLM-2025-01414,CNT-101414,CUST-15900,CA,West,"$1,202.89 ",8/11/2025,8/11/2025,8/12/2025,9/3/2025,1,23,6,4.12,0,,Yes,Medium,ADJ-1060,Standard,Team Team West,95.1,6.1
CLM-2025-01415,CNT-101415,CUST-55915,TX,South Central,"$1,417.52 ",1/10/2025,1/12/2025,1/15/2025,1/29/2025,3,17,1,3.68,1,No,No,Low,ADJ-1011,Standard,Team Team West,93.8,8.4
CLM-2025-01416,CNT-101416,CUST-88246,NV,Southwest,"$2,319.56 ",10/8/2025,10/10/2025,10/11/2025,11/2/2025,1,23,4,3.41,0,No,No,Medium,ADJ-1034,Standard,Team Gamma,88.5,8.4
CLM-2025-01417,CNT-101417,CUST-95133,TX,South Central,"$2,538.74 ",9/4/2025,9/5/2025,9/6/2025,9/25/2025,1,20,5,6.62,3,No,Yes,Medium,ADJ-1063,,Team Gamma,88.8,3.5
CLM-2025-01418,CNT-101418,CUST-54769,TX,South Central,"$24,657.15 ",6/24/2025,6/29/2025,7/3/2025,8/16/2025,4,48,6,5.92,1,No,No,High,ADJ-1051,Standard,Team Delta,N/A,4
CLM-2025-01419,CNT-101419,CUST-17002,NV,Southwest,"$1,228.00 ",10/16/2025,10/20/2025,10/21/2025,11/15/2025,1,26,4,1.75,0,No,No,Low,ADJ-1031,Senior,Team Gamma,92.1,8.4
CLM-2025-01420,CNT-101420,CUST-52261,TX,South Central,"$2,443.15 ",12/31/2025,1/2/2026,1/5/2026,2/1/2026,3,30,4,5.82,2,No,Yes,High,ADJ-1079,Trainee,Team Delta,85.8,5
CLM-2025-01421,CNT-101421,CUST-70887,CA,West,"$1,112.98 ",10/10/2025,10/13/2025,10/15/2025,10/23/2025,2,10,N/A,3.78,1,No,No,Low,ADJ-1014,Standard,Team Echo,100,7.3
CLM-2025-01422,CNT-101422,CUST-79532,CA,West,"$4,089.32 ",4/15/2025,4/15/2025,4/17/2025,4/28/2025,-2,13,1,3.87,0,No,No,Low,ADJ-1033,Standard,Team Team Alpha,91.1,7.4
CLM-2025-01423,CNT-101423,CUST-49165,AZ,Southwest,"$4,879.18 ",7/14/2025,7/16/2025,7/17/2025,8/18/2025,1,33,1,3.12,1,No,No,High,ADJ-1032,Trainee,Team Team Alpha,91.1,8.6
CLM-2025-01424,CNT-101424,CUST-53886,NV,Southwest,"$1,762.53 ",12/29/2025,12/29/2025,12/29/2025,12/30/2025,0,-1,1,N/A,1,No,,LOW,ADJ-1018,Standard,Team Beta,90.6,7.8
CLM-2025-01425,CNT-101425,CUST-18101,FL,Southeast,"$1,886.76 ",5/24/2025,5/25/2025,5/27/2025,6/9/2025,2,15,2,1.70,0,No,No,Medium,ADJ-1013,Standard,Team Delta,96.8,7.2
CLM-2025-01426,CNT-101426,CUST-62604,UT,Mountain,$960.61 ,,1/1/2026,1/3/2026,1/23/2026,2,22,1,2.35,0,No,No,Medium,ADJ-1031,Standard,Team SouthTeam West,89.3,7.7
CLM-2025-01427,CNT-101427,CUST-45940,AZ,Southwest,"$3,510.10 ",4/23/2025,4/23/2025,4/25/2025,5/26/2025,2,33,2,4.49,1,No,No,,ADJ-1045,Senior,Team Team West,95,5.4
CLM-2025-01428,CNT-101428,CUST-30535,GA,Southeast,"$1,977.62 ",4/7/2025,4/9/2025,4/10/2025,4/13/2025,1,4 days,1,2.55,1,No,No,Medium,ADJ-1027,Senior,Team Team Central,100,8.1
CLM-2025-01429,CNT-101429,CUST-86426,WA,West,"$2,284.45 ",2/15/2025,2/16/2025,2/19/2025,3/21/2025,3,33,4,3.42,1, no ,No,HIGH,ADJ-1002,Senior,Team Delta,81.4,6.6
CLM-2025-01430,CNT-101430,CUST-66285,UT,Mountain,"$2,088.17 ",1/20/2025,1/20/2025,1/23/2025,1/21/2025,3,1,2,2.29,0,No,No,Low,ADJ-1021,Specialist,Team Beta,94.8,8.6
CLM-2025-01431,CNT-101431,CUST-89432,CO,Mountain,"$56,928.51 ",4/16/2025,4/16/2025,4/16/2025,6/9/2025,0,54 days,4,2.72,1,No,No,Medium,ADJ-1060,Standard,Team Team Central,98,8
CLM-2025-01432,CNT-101432,CUST-19875,CA,West,$929.92 ,12/30/2025,12/31/2025,1/2/2026,1/22/2026,2,22,,5.67,0,No,No,Low,ADJ-1023,Standard,Team Beta,95.7,5.4
CLM-2025-01433,CNT-101433,CUST-33727,IL,Midwest,"$31,828.97 ",2/10/2025,2/10/2025,2/11/2025,4/18/2025,1,67,6,2.36,0,No,No,Medium,ADJ-1067,Senior,Team Delta,97.2,7.4
CLM-2025-01434,CNT-101434,CUST-70111,WA,West,"$1,310.42 ",6/23/2025,6/23/2025,6/24/2025,6/29/2025,1,18,1,2.47,0,No,No,Medium,ADJ-1039,Standard,Team Team West,105,9
CLM-2025-01435,CNT-101435,CUST-42477,AZ,Southwest,"$20,501.65 ",9/5/2025,9/6/2025,9/6/2025,10/30/2025,0,54,6,3.48,1,No,No,High,ADJ-1016,Standard,Team Team Alpha,94.1,6.4
CLM-2025-01436,CNT-101436,CUST-73502,TX,South Central,N/A,12/20/2025,12/26/2025,12/28/2025,1/31/2026,2,36,5,6.58,0,No,No,High,ADJ-1023,Trainee,Team SouthTeam West,90.9,4.9
CLM-2025-01437,CNT-101437,CUST-42490,NV,Southwest,"$9,881.97 ",,6/18/2025,6/20/2025,7/22/2025,2,34,3,4.22,2,No,No,Low,ADJ-1063,Senior,Team Team Central,89.9,8.7
CLM-2025-01438,,CUST-97084,TX,South Central,"$64,238.34 ",7/24/2025,N/A,7/26/2025,9/23/2025,2,-61,8,5.33,0,No,No,Low,ADJ-1061,Standard,Team Team Alpha,90.4,4.1
CLM-2025-01439,CNT-101439,CUST-14454,CA,West,"$4,607.91 ",2/16/2025,2/16/2025,2/18/2025,3/17/2025,2,29,4,,2,Yes,No,Medium,ADJ-1045,Trainee,Team Delta,90.6,5.5
CLM-2025-01440,CNT-101440,CUST-52492,TX,South Central,"$1,732.88 ",5/23/2025,,5/28/2025,6/10/2025,5,18,N/A,4.69,0,Yes,Yes,Low,ADJ-1041,Trainee,Team Gamma,75.6,5.9
CLM-2025-01441,CNT-101441,CUST-10011,CA,West,"$27,072.57 ",3/20/2025,3/20/2025,3/23/2025,5/19/2025,7,60,6,4.19,0,No,,Medium,ADJ-1029,,Team Echo,94.3,4.5
CLM-2025-01442,CNT-101442,CUST-31533,IL,Midwest,"$10,041.94 ",6/9/2025,6/9/2025,6/9/2025,7/16/2025,0,37,3,3.13,0,No,No,Medium,ADJ-1013,Trainee,Team Team Central,98.4,7
CLM-2025-01443,CNT-101443,CUST-10318,NM,Southwest,"$4,298.52 ",5/8/2025,,5/11/2025,5/18/2025,2,9,4,4.32,2,No,No,,ADJ-1063,Standard,Team Echo,92.1,6.4
CLM-2025-01444,CNT-101444,CUST-39351,AZ,Southwest,"$6,130.82 ",8/1/2025,8/5/2025,8/6/2025,,1,24,3,1.81,0,No,No,Medium,ADJ-1018,Senior,Team SouthTeam West,97.7,7.4
CLM-2025-01445,CNT-101445,CUST-51254,TX,South Central,"$2,178.27 ",7/1/2025,7/2/2025,7/3/2025,7/11/2025,1,9,3,N/A,0,No,No,Medium,ADJ-1020,Trainee,Team Team West,93.8,6.3
CLM-2025-01446,CNT-101446,CUST-73351,TX,South Central,"$6,982.37 ",6/20/2025,6/20/2025,6/22/2025,7/9/2025,2,19,6,5.82,1,No,No,Medium,ADJ-1011,Standard,Team Gamma,100,5.2
CLM-2025-01447,CNT-101447,CUST-41800,TX,South Central,"$2,784.44 ",10/5/2025,10/11/2025,10/13/2025,10/6/2025,2,-5,4,4.67,1,No,Yes,Medium,ADJ-1050,Standard,Team Beta,81.2,5.4
CLM-2025-01448,CNT-101448,CUST-72785,CO,Mountain,"$4,053.59 ",9/15/2025,9/17/2025,9/18/2025,10/7/2025,1,20,N/A,3.80,0,No,No,Medium,ADJ-1050,Trainee,Team SouthTeam West,99.2,N/A
CLM-2025-01449,CNT-101449,CUST-36115,CA,West,"$1,355.58 ",1/9/2025,1/12/2025,1/15/2025,1/26/2025,3,14,3,3.10,2,No,No,High,ADJ-1068,Standard,Team Beta,91.5,7.4
CLM-2025-01450,CNT-101450,CUST-86492,NV,Southwest,"$2,272.76 ",1/28/2025,1/28/2025,1/30/2025,2/8/2025,2 days,11,2,1.38,2,Yes,No,High,ADJ-1009,Standard,Team SouthTeam West,85.4,5.4
CLM-2025-01451,CNT-101451,CUST-54029,GA,Southeast,"$7,184.95 ",11/5/2025,11/5/2025,11/7/2025,12/7/2025,2,32,4,2.21,0,No,No,Medium,ADJ-1045,Standard,Team Team West,90.7,6.3
CLM-2025-01452,CNT-101452,CUST-88123,FL,Southeast,"$1,599.50 ",2/17/2025,2/20/2025,2/22/2025,2/23/2025,2,3,3,2.40,0,No,No,Medium,ADJ-1009,Trainee,Team Echo,98,7
CLM-2025-01453,CNT-101453,CUST-12845,UT,Mountain,"$7,971.42 ",8/29/2025,9/2/2025,9/2/2025,9/24/2025,0,22,6,3.80,1, no ,No,Medium,ADJ-1010,Specialist,Team Echo,88.6,7
CLM-2025-01454,CNT-101454,CUST-47849,CA,West,"$2,339.82 ",8/2/2025,N/A,8/7/2025,8/29/2025,3,25,6,4.99,2,No,No,High,ADJ-1030,Standard,Team Beta,91,6.3
CLM-2025-01455,CNT-101455,CUST-54119,OR,West,"$13,318.63 ",6/25/2025,6/25/2025,6/25/2025,8/2/2025,0,38,5,3.07,0,No,No,High,ADJ-1010,Senior,Team Delta,89.6,7.6
CLM-2025-01456,CNT-101456,CUST-34217,TX,South Central,"$4,482.88 ",8/11/2025,8/12/2025,8/14/2025,8/23/2025,2,11,4,4.30,0,Yes,No,Medium,ADJ-1004,Trainee,Team Gamma,89.8,6.4
CLM-2025-01457,CNT-101457,CUST-20541,TX,South Central,"$2,313.59 ",8/18/2025,8/20/2025,8/22/2025,8/27/2025,0,N/A,4,5.40,0, no ,No,Medium,ADJ-1041,Standard,Team SouthTeam West,91.5,5.4
CLM-2025-01458,CNT-101458,CUST-20719,FL,Southeast,"$4,586.76 ",9/7/2025,9/10/2025,9/12/2025,9/30/2025,2,20,5,2.60,0,No,No,Medium,ADJ-1045,Standard,Team Beta,90.8,7.4
CLM-2025-01459,CNT-101459,CUST-42078,WA,West,"$5,388.82 ",3/9/2025,3/9/2025,3/10/2025,3/16/2025,1,7,1,2.53,0,No,No,Low,ADJ-1021,Senior,Team Team Alpha,96.6,7.7
CLM-2025-01460,CNT-101460,CUST-50650,CA,West,"$2,209.34 ",10/11/2025,10/11/2025,10/13/2025,10/24/2025,2,13 days,6,4.21,0,No,No,Medium,ADJ-1006,Standard,Team SouthTeam West,98.5,5.4
CLM-2025-01461,CNT-101461,CUST-17081,TX,Unknown,"$2,009.00 ",7/29/2025,7/30/2025,8/2/2025,8/9/2025,3,10,4,5.78,0,No,No,LOW,ADJ-1064,Standard,Team Team Alpha,88.5,N/A
CLM-2025-01462,CNT-101462,CUST-89387,AZ,Southwest,"$2,424.04 ",4/14/2025,4/17/2025,,5/1/2025,2,14,2,2.41,0,No,No,Low,ADJ-1034,Senior,Team Team Alpha,97.5,7.2
CLM-2025-01463,CNT-101463,CUST-60137,TX,South Central,"$2,726.61 ",8/25/2025,8/28/2025,,9/10/2025,1,13,3,4.53,2, no ,No,Minor,ADJ-1074,Senior,Team Gamma,93.6,6
CLM-2025-01464,CNT-101464,CUST-17177,IL,Midwest,"$2,884.90 ",7/3/2025,7/3/2025,7/4/2025,7/31/2025,1,28,4,2.39,0,No,No,Low,ADJ-1069,Standard,Team Team Central,92.1,7.6
CLM-2025-01465,CNT-101465,CUST-20102,GA,Southeast,$612.09 ,8/30/2025,8/30/2025,,9/11/2025,2,2,3,3.28,0,No,No,Medium,ADJ-1005,Standard,Team Team West,88.8,6.8
CLM-2025-01466,CNT-101466,CUST-55116,OR,West,"$1,621.72 ",9/12/2025,9/13/2025,9/14/2025,9/30/2025,-1,17,4,3.68,0,No,No,,ADJ-1018,Trainee,Team Delta,88.6,7.8
CLM-2025-01467,CNT-101467,CUST-44777,CA,West,"$40,339.38 ",7/31/2025,8/3/2025,8/5/2025,9/24/2025,2,52,7,6.08,2,No,Yes,Medium,ADJ-1075,Standard,Team Team West,87.7,4
CLM-2025-01468,CNT-101468,CUST-81951,NM,Southwest,"$6,191.17 ",6/4/2025,6/5/2025,6/6/2025,7/6/2025,1,31,3,2.53,0,No,,Low,ADJ-1063,Trainee,Team Delta,88.1,8.2
CLM-2025-01469,CNT-101469,CUST-66883,CA,West,"$2,350.71 ",7/14/2025,7/17/2025,7/18/2025,7/31/2025,1,14,6,3.37,0,No,No,Medium,ADJ-1053,Senior,Team Team Alpha,93.9,7.8
CLM-2025-01470,CNT-101470,CUST-58924,NV,Southwest,"$4,242.17 ",9/7/2025,9/7/2025,9/7/2025,9/22/2025,0,10,2,2.22,0,No,No,Low,ADJ-1039,Trainee,Team Team Alpha,100,7
CLM-2025-01471,CNT-101471,CUST-51608,OR,West,"$7,016.57 ",8/27/2025,8/29/2025,8/31/2025,9/21/2025,2,23,4,3.52,1,No,No,Medium,ADJ-1065,Specialist,Team Echo,91.3,5.9
CLM-2025-01472,CNT-101472,CUST-26915,CA,West,"$8,980.83 ",3/10/2025,3/12/2025,3/14/2025,4/29/2025,2,48,6,5.80,1,No,No,High,ADJ-1013,Standard,Team Team Central,92.9,5.4
CLM-2025-01473,CNT-101473,CUST-43520,TX,South Central,"$1,020.93 ",6/4/2025,6/6/2025,6/9/2025,13/32/2025,3,39,5,4.88,0,No,No,Low,ADJ-1027,Senior,Team Team Central,100,
CLM-2025-01474,CNT-101474,CUST-29679,NV,Southwest,"$8,889.91 ",7/29/2025,7/31/2025,7/31/2025,8/19/2025,0,19,3,2.55,0,No,No,Low,ADJ-1058,Senior,Team Delta,95.4,7.7
CLM-2025-01475,CNT-101475,CUST-20604,CA,West,"$19,232.96 ",6/12/2025,6/18/2025,6/19/2025,8/1/2025,1,44,4,6.34,2,No,No,Low,ADJ-1018,Trainee,Team Echo,93.9,5.2
CLM-2025-01476,CNT-101476,CUST-56216,CA,West,"$1,949.62 ",,6/23/2025,6/27/2025,7/5/2025,4,12,1,3.42,,,Yes,Low,ADJ-1058,Senior,Team Echo,91.5,6.5
CLM-2025-01477,CNT-101477,CUST-78697,UT,Mountain,$646.75 ,9/13/2025,9/13/2025,9/15/2025,9/21/2025,2,8 days,4,2.59,1,No,No,Medium,ADJ-1072,Standard,Team Echo,100,6.6
CLM-2025-01478,CNT-101478,CUST-30765,IL,Midwest,"$18,454.28 ",7/17/2025,7/22/2025,7/22/2025,9/5/2025,0,45,5,5.26,0,No,No,High,ADJ-1038,Standard,Team Echo,87.4,5.9
CLM-2025-01479,CNT-101479,CUST-17697,GA,Southeast,"$31,889.04 ",7/12/2025,7/12/2025,7/14/2025,9/19/2025,2,69,8,4.50,2,No,No,High,ADJ-1026,Standard,Team Beta,95.9,6.9
CLM-2025-00413,CNT-101480,CUST-75746,GA,Southeast,"$4,383.44 ",,2/13/2025,2/13/2025,3/2/2025,0,17,3,3.21,0,No,No,Low,ADJ-1018,Specialist,Team Delta,90.8,6.6
